match_id,duration,first_blood_time,radiant_win,region
8328624867,1617,42,True,5.0
8328640504,1923,251,True,3.0
8328641397,1490,239,False,3.0
8328662034,1570,72,False,3.0
8328667640,2254,60,False,5.0
8328668242,1609,146,False,3.0
8328680688,1672,130,False,8.0
8328682022,1614,13,True,3.0
8328684172,2419,282,True,17.0
8328690554,1792,231,False,3.0
8328705047,1665,101,False,3.0
8328705323,1924,92,True,8.0
8328713799,1853,221,True,3.0
8328720832,1587,12,False,17.0
8328727378,1365,159,False,3.0
8328739926,1651,20,False,3.0
8328748387,1438,107,False,3.0
8328756135,2641,375,False,17.0
8328766013,1535,201,False,3.0
8328766520,2005,317,True,5.0
8328775262,1808,182,False,3.0
8328780214,2427,121,True,8.0
8328793158,1929,217,False,3.0
8328798326,2369,192,False,3.0
8328803914,1423,5,True,3.0
8328806678,1453,110,True,17.0
8328814119,1816,101,True,8.0
8328819108,2519,128,False,6.0
8328819864,2920,7,True,5.0
8328827497,1814,340,True,3.0
8328829194,1752,148,True,3.0
8328846427,2534,9,True,3.0
8328850925,2232,11,False,8.0
8328855420,2541,164,True,17.0
8328860274,1745,217,True,3.0
8328863509,1392,396,True,3.0
8328875934,1811,317,True,6.0
8328880808,1911,115,True,5.0
8328893315,1789,134,True,3.0
8328894489,1964,191,False,3.0
8328904851,1959,77,False,17.0
8328904885,1523,56,True,8.0
8328911230,1707,0,False,3.0
8328913321,2089,103,True,8.0
8328933281,2019,6,True,5.0
8328953862,1615,190,False,8.0
8328966189,2481,197,True,8.0
8328977313,1849,3,False,3.0
8328985417,1567,349,True,3.0
8328999387,2496,84,True,13.0
8329029178,1169,114,True,3.0
8329033421,2812,235,True,8.0
8329044182,1942,0,False,8.0
8329047884,2200,104,True,3.0
8329050502,1990,115,True,6.0
8329067879,1546,144,False,3.0
8329069822,1581,121,True,13.0
8329100451,1553,130,True,13.0
8329123040,2781,117,True,3.0
8329123476,2279,94,True,8.0
8329130035,2019,0,False,8.0
8329132478,1491,257,False,6.0
8329147941,2024,0,True,13.0
8329152393,2675,34,False,3.0
8329196983,2919,25,True,8.0
8329200355,1233,0,False,8.0
8329202073,4083,8,False,6.0
8329203723,925,250,True,3.0
8329235005,2641,0,False,13.0
8329238293,1426,141,False,3.0
8329263800,2385,136,True,3.0
8329298608,2389,146,False,8.0
8329331663,2193,0,True,6.0
8329374098,1301,55,True,8.0
8329385568,3079,265,False,3.0
8329445647,2022,5,True,8.0
8329486947,2145,12,True,3.0
8329503587,2555,112,True,8.0
8329560901,2099,292,True,3.0
8329567617,1497,0,False,8.0
8329592893,1670,295,True,3.0
8329617974,1910,15,True,2.0
8329634150,2151,463,True,3.0
8329672928,1705,60,False,2.0
8329673481,1796,23,False,3.0
8329706107,2151,126,True,3.0
8329715581,2437,375,False,2.0
8329738390,1367,347,False,3.0
8329754793,2316,4,False,
8329757297,1693,218,True,3.0
8329777539,2048,194,False,3.0
8329800503,1828,213,True,3.0
8329824562,2703,227,True,3.0
8329852444,1904,112,True,3.0
8329885141,2831,291,True,18.0
8329889428,1847,136,True,3.0
8329893773,2065,194,True,3.0
8329919032,1492,114,False,3.0
8329919572,1797,97,False,3.0
8329932808,2685,0,True,18.0
8329940591,1622,112,False,3.0
8329942411,2423,124,True,8.0
8329942716,2505,36,False,3.0
8329962695,1436,323,False,3.0
8329972850,1710,53,True,3.0
8329973256,1898,49,True,17.0
8329976145,2098,201,True,8.0
8329985330,1776,113,True,3.0
8329996233,1692,110,True,3.0
8330006678,2262,246,True,17.0
8330012045,2624,6,False,8.0
8330013613,1563,117,False,3.0
8330028734,2217,256,False,3.0
8330034287,2456,230,False,3.0
8330040809,1927,68,False,3.0
8330049925,2539,266,True,17.0
8330058436,1508,6,False,8.0
8330070347,1470,125,False,3.0
8330071603,2574,311,False,8.0
8330074766,1847,107,True,3.0
8330076410,2017,136,True,8.0
8330086373,2562,2,True,3.0
8330091453,2048,164,True,8.0
8330099657,2139,70,False,3.0
8330108311,2504,211,False,17.0
8330109299,1790,14,True,3.0
8330125997,2213,113,True,8.0
8330129202,2240,159,True,8.0
8330133057,2031,91,True,8.0
8330138633,1509,244,False,3.0
8330141260,2151,104,False,8.0
8330145113,1325,8,False,3.0
8330168409,2744,111,False,17.0
8330177205,1828,277,False,8.0
8330180425,1707,0,True,8.0
8330186589,2029,10,False,8.0
8330220384,1533,182,True,8.0
8330233599,2173,0,True,8.0
8330236615,1708,263,False,3.0
8330240766,1486,195,True,3.0
8330284197,1920,183,False,3.0
8330293034,1282,0,False,17.0
8330300987,2761,177,False,3.0
8330305168,2188,0,True,8.0
8330312740,2511,419,True,8.0
8330315454,2718,123,True,8.0
8330322395,2022,0,True,8.0
8330333113,2766,382,False,17.0
8330342337,1738,50,True,3.0
8330391428,3086,253,False,8.0
8330396326,2013,5,True,8.0
8330399118,2140,139,True,3.0
8330404645,2534,85,False,3.0
8330410048,2020,5,True,8.0
8330419665,1608,193,True,8.0
8330458300,3110,220,False,18.0
8330462522,1311,45,True,3.0
8330473617,1952,98,False,8.0
8330487738,1778,480,True,8.0
8330550250,2134,191,True,8.0
8330552919,2052,49,True,18.0
8330629058,1850,285,False,8.0
8330630242,2465,84,True,2.0
8330633506,1429,109,True,8.0
8330633858,1319,4,False,8.0
8330639532,2576,425,False,38.0
8330696764,1331,0,False,8.0
8330701613,1922,188,False,8.0
8330704154,1657,69,True,8.0
8330716068,2810,103,False,2.0
8330725071,2700,368,True,38.0
8330760913,1426,0,True,8.0
8330801085,1967,30,True,2.0
8330808526,2644,76,True,8.0
8330841630,2084,218,True,3.0
8330870923,3118,17,False,2.0
8330890493,1878,329,False,3.0
8330906665,2868,7,False,38.0
8330911785,2676,10,True,38.0
8330928120,1616,277,False,3.0
8330944167,1354,8,False,2.0
8330956510,2038,128,False,3.0
8330969575,1635,0,True,38.0
8330975529,1697,133,True,38.0
8330984239,4487,54,False,2.0
8330985621,1698,283,False,3.0
8331002554,2184,0,True,38.0
8331009558,1567,206,True,3.0
8331028714,2173,517,False,3.0
8331040199,2310,5,False,
8331049969,2354,65,True,38.0
8331052873,1636,100,False,3.0
8331058316,1826,327,True,38.0
8331075289,1983,96,False,3.0
8331076223,1877,170,False,2.0
8331089076,1733,0,True,38.0
8331089302,2121,24,True,38.0
8331097526,2001,124,True,3.0
8331109570,1489,0,False,2.0
8331121376,2324,105,True,38.0
8331125042,3542,41,True,38.0
8331158031,1423,385,True,3.0
8331159139,1833,142,True,3.0
8331160139,1472,185,True,38.0
8331179095,1781,151,False,3.0
8331183723,1615,104,True,3.0
8331201667,1579,9,False,8.0
8331202818,1869,426,True,3.0
8331205472,1674,115,False,3.0
8331222140,2474,6,False,17.0
8331228885,1488,102,True,8.0
8331229847,1877,393,True,3.0
8331232128,2060,106,False,3.0
8331256301,1345,305,False,3.0
8331261364,1728,126,True,3.0
8331266361,2947,127,False,17.0
8331281879,1574,40,True,3.0
8331292916,2339,113,False,8.0
8331302831,1397,111,False,3.0
8331310299,1573,516,False,3.0
8331319882,2887,176,False,17.0
8331332032,1452,37,False,3.0
8331340579,1873,44,True,8.0
8331343198,1866,69,True,3.0
8331350553,1852,187,False,8.0
8331355269,2478,144,True,8.0
8331362232,1707,50,True,3.0
8331378669,1804,475,False,3.0
8331399915,960,24,True,3.0
8331401657,1414,4,False,8.0
8331411648,2973,176,False,8.0
8331416072,2831,7,True,8.0
8331419621,1565,4,False,8.0
8331423632,2329,0,False,17.0
8331427800,1667,0,True,3.0
8331464808,1998,112,True,8.0
8331465472,1148,124,False,3.0
8331483228,2376,138,True,8.0
8331487523,1874,111,True,8.0
8331488821,3093,270,True,17.0
8331528031,2441,366,False,3.0
8331535248,1540,0,True,13.0
8331559123,2813,272,False,8.0
8331584762,1733,388,False,17.0
8331587836,2992,201,False,8.0
8331588464,2361,0,True,13.0
8331591839,1491,116,False,3.0
8331598983,3332,236,True,8.0
8331606835,2013,2,True,8.0
8331612816,2594,0,False,13.0
8331636152,1456,388,True,3.0
8331647663,1973,0,True,8.0
8331686665,1403,204,False,3.0
8331688570,2040,12,False,8.0
8331699700,2868,199,True,13.0
8331711357,1494,125,True,8.0
8331717002,2065,216,True,8.0
8331734060,1976,217,False,3.0
8331772217,2519,156,False,8.0
8331783675,2665,81,False,8.0
8331798846,1259,177,False,3.0
8331851726,3133,193,True,8.0
8331916883,2412,285,True,8.0
8331924261,1778,103,False,8.0
8331925875,1597,223,True,2.0
8331929173,2031,122,False,38.0
8331974355,2785,0,True,8.0
8331991824,2906,44,False,8.0
8331993350,2180,223,True,2.0
8332001136,2118,174,True,38.0
8332009167,2072,65,False,8.0
8332073278,2742,25,True,8.0
8332115716,1807,342,True,2.0
8332129787,1649,23,False,8.0
8332136385,1599,229,False,3.0
8332174548,1805,512,True,3.0
8332175361,1872,34,True,2.0
8332196100,1209,10,False,38.0
8332196192,3013,355,False,38.0
8332213790,1618,329,False,3.0
8332228470,1589,6,False,2.0
8332242164,1794,278,False,3.0
8332245546,1613,90,True,38.0
8332261206,1884,18,True,38.0
8332264981,4577,159,True,2.0
8332271413,1991,321,True,3.0
8332298901,1824,15,True,3.0
8332320964,1813,153,False,3.0
8332323703,2136,4,False,2.0
8332342722,1820,302,False,3.0
8332349456,3454,301,True,38.0
8332367089,1966,136,False,3.0
8332367225,1566,31,False,38.0
8332388883,1898,12,True,38.0
8332390195,1862,180,True,3.0
8332396698,1733,105,False,38.0
8332421950,3532,0,False,5.0
8332449707,1862,163,True,3.0
8332453992,1340,557,False,3.0
8332469640,3061,0,False,5.0
8332474535,1402,555,True,3.0
8332474618,2080,203,False,3.0
8332495423,1331,397,True,3.0
8332498265,1663,292,False,8.0
8332501986,1541,67,False,3.0
8332517078,1822,66,True,5.0
8332517479,1332,177,False,3.0
8332522921,1797,325,False,3.0
8332524850,1952,122,True,8.0
8332541381,1388,341,False,3.0
8332545188,1595,254,False,3.0
8332558686,1426,71,True,5.0
8332567836,1091,116,False,3.0
8332577694,1452,84,False,3.0
8332582221,2311,192,False,8.0
8332590845,1285,57,True,3.0
8332593448,1405,122,True,5.0
8332604045,1624,97,True,3.0
8332619894,1449,228,False,3.0
8332628818,1777,320,False,8.0
8332632675,2238,23,False,5.0
8332636537,1917,128,False,3.0
8332637665,2193,249,False,8.0
8332640372,1927,490,True,3.0
8332649517,1801,382,False,3.0
8332673832,1446,333,False,3.0
8332684071,1941,96,True,8.0
8332686902,1870,373,True,3.0
8332694124,1652,174,False,5.0
8332694891,2416,143,False,3.0
8332698557,2462,168,True,8.0
8332701753,2370,71,True,8.0
8332703589,2090,114,True,3.0
8332742635,2403,124,False,5.0
8332757216,2093,36,True,8.0
8332759152,1991,6,True,8.0
8332761592,1788,76,True,3.0
8332769311,2574,6,True,8.0
8332809633,1747,150,False,8.0
8332811804,2486,7,True,5.0
8332819686,1485,228,True,3.0
8332825788,2026,140,True,3.0
8332830450,2158,0,True,13.0
8332837664,2382,94,True,13.0
8332853038,1540,82,True,8.0
8332863351,1607,197,False,3.0
8332877806,2232,0,True,8.0
8332890141,2021,0,True,8.0
8332912010,1953,149,False,8.0
8332912495,2174,97,False,13.0
8332913042,2288,22,True,3.0
8332913526,1259,195,True,3.0
8332928019,3739,188,True,13.0
8332959074,1488,57,False,8.0
8332966098,1877,199,True,3.0
8332986488,2829,303,False,8.0
8332990197,1013,144,True,8.0
8333016886,2700,6,False,3.0
8333028786,899,158,True,3.0
8333050784,1469,0,False,8.0
8333096976,2362,170,False,8.0
8333102473,3108,18,True,8.0
8333137549,4823,96,True,3.0
8333190920,1677,195,False,8.0
8333245658,1614,135,True,38.0
8333250958,1404,64,False,8.0
8333292479,2235,0,True,3.0
8333325619,2621,111,False,8.0
8333329077,3461,29,False,38.0
8333409005,2451,152,False,8.0
8333462431,1622,455,True,3.0
8333475876,2931,121,True,8.0
8333502689,1766,215,False,3.0
8333522060,2775,369,False,38.0
8333542640,1627,369,True,3.0
8333575928,2487,619,False,3.0
8333593935,2375,32,False,38.0
8333615324,2264,516,True,3.0
8333644523,2043,164,True,38.0
8333647682,2076,8,True,3.0
8333672664,1755,587,True,3.0
8333695827,2184,115,True,3.0
8333723604,1635,82,True,3.0
8333727161,1861,0,True,5.0
8333746762,1761,224,True,3.0
8333767329,1868,201,False,5.0
8333806877,2293,312,True,5.0
8333822803,1877,273,False,3.0
8333851751,1529,150,True,3.0
8333858641,2288,7,True,5.0
8333876638,2492,136,True,8.0
8333880826,1567,196,True,3.0
8333909299,1911,162,False,3.0
8333911497,1872,110,True,5.0
8333921516,2089,106,False,8.0
8333951043,2228,110,False,3.0
8333961821,2843,0,False,5.0
8333998097,1442,68,True,3.0
8334009953,1400,89,True,8.0
8334037713,1566,134,True,3.0
8334039030,1760,4,False,5.0
8334045540,2007,14,False,8.0
8334052699,1786,82,False,3.0
8334082278,1286,49,False,3.0
8334095622,1919,7,True,5.0
8334111746,2548,255,True,3.0
8334133108,1761,156,True,8.0
8334156191,1695,301,False,5.0
8334156489,3152,107,True,8.0
8334183883,2308,225,False,3.0
8334185666,1495,11,False,8.0
8334188383,1982,215,True,3.0
8334221847,1936,434,False,5.0
8334240066,1948,0,True,8.0
8334254668,2146,57,True,13.0
8334258935,4532,75,True,3.0
8334263280,1547,57,False,3.0
8334298178,3018,253,False,5.0
8334307653,1935,169,False,8.0
8334336302,5065,127,True,3.0
8334392634,2458,4,True,8.0
8334393416,3614,87,True,8.0
8334406829,2164,223,False,5.0
8334410372,3236,251,False,3.0
8334483251,1932,105,True,13.0
8334487235,1938,46,True,8.0
8334525224,2250,0,False,3.0
8334528503,2998,92,False,8.0
8334548587,2086,171,False,3.0
8334568758,2039,11,True,8.0
8334639378,1878,273,True,3.0
8334656109,1808,0,True,3.0
8334657040,1943,155,True,8.0
8334721882,1744,332,True,3.0
8334743315,2533,137,True,8.0
8334744175,1649,74,True,3.0
8334799102,2209,112,True,3.0
8334814942,2491,0,True,3.0
8334819885,2540,157,True,8.0
8334898312,2429,43,True,3.0
8334905800,2387,0,False,8.0
8334974520,2237,188,False,8.0
8335027625,1112,0,True,8.0
8335204237,2926,119,False,5.0
8335255485,1970,0,True,5.0
8335293453,2628,152,False,3.0
8335298987,3631,337,False,5.0
8335333569,1895,124,True,3.0
8335352581,4501,80,True,8.0
8335366278,2018,10,False,5.0
8335368999,1831,109,True,3.0
8335406423,1898,86,True,3.0
8335416920,1734,0,False,5.0
8335432734,1438,96,False,8.0
8335444425,2129,72,False,3.0
8335473096,1996,135,False,5.0
8335482116,1603,122,True,8.0
8335491532,1772,113,False,3.0
8335522992,1923,58,False,8.0
8335535019,1485,70,False,3.0
8335538153,1931,343,False,5.0
8335553484,3159,0,True,3.0
8335576902,1945,135,True,3.0
8335607591,1893,41,False,5.0
8335621180,2295,247,False,8.0
8335625100,1881,106,True,3.0
8335641604,1957,0,False,3.0
8335645682,2132,224,False,8.0
8335669098,2887,5,True,5.0
8335671317,1759,106,False,3.0
8335694813,2103,156,True,3.0
8335708430,1827,45,True,8.0
8335717880,1483,61,False,8.0
8335727590,2433,154,False,3.0
8335774482,691,113,True,8.0
8335779128,2682,14,True,3.0
8335779507,1156,0,True,8.0
8335782366,1440,17,True,8.0
8335784308,1667,31,False,8.0
8335791584,1015,7,True,8.0
8335818202,3098,269,True,3.0
8335850862,1857,65,True,8.0
8335852306,2105,0,False,8.0
8335864320,1378,24,True,8.0
8335868018,1272,49,True,8.0
8335937377,1526,11,True,8.0
8335939099,2493,3,True,8.0
8335954837,2508,210,False,3.0
8335955303,1822,0,True,8.0
8335960597,2646,121,False,3.0
8336050291,1237,49,False,8.0
8336060429,1694,191,True,8.0
8336070229,2195,8,True,3.0
8336070741,2450,125,False,3.0
8336121443,1880,50,True,8.0
8336162366,2290,117,False,3.0
8336170868,2381,50,True,3.0
8336192206,2106,83,True,8.0
8336258552,1550,124,False,8.0
8336265461,3064,77,False,3.0
8336266214,2179,180,False,3.0
8336352792,2132,209,True,3.0
8336367299,1627,3,False,3.0
8336428857,3207,5,True,3.0
8336448958,1660,185,True,3.0
8336490159,2273,80,False,3.0
8336537119,2366,521,True,3.0
8336578044,1735,573,False,3.0
8336604509,1776,394,True,3.0
8336627907,1886,575,False,3.0
8336651146,2209,304,True,3.0
8336678172,1549,591,False,3.0
8336767643,1535,126,True,3.0
8336770313,1948,289,False,3.0
8336770983,2331,257,False,5.0
8336789555,1859,402,True,3.0
8336794574,1898,382,True,3.0
8336807834,2871,109,True,5.0
8336812807,1899,424,False,3.0
8336813507,2427,7,False,8.0
8336818280,1861,169,False,3.0
8336837282,1784,219,True,3.0
8336842142,1801,176,True,3.0
8336846176,1621,47,False,8.0
8336850071,2127,300,True,5.0
8336862840,1803,283,True,3.0
8336871202,1745,125,False,3.0
8336873219,1450,158,False,8.0
8336890191,1483,1,False,5.0
8336890667,1950,239,False,3.0
8336901307,1717,122,False,3.0
8336915900,1788,121,False,8.0
8336922519,1501,330,True,3.0
8336928219,2687,236,True,5.0
8336933334,1307,128,False,3.0
8336949956,1438,283,False,3.0
8336951915,2105,64,True,8.0
8336961431,1905,158,False,3.0
8336982292,1473,19,True,3.0
8336982478,1750,227,False,5.0
8336995529,1844,125,True,3.0
8337004391,1719,0,True,8.0
8337012733,1793,124,False,3.0
8337013263,1657,0,False,8.0
8337029587,2860,392,True,5.0
8337043232,1877,0,True,8.0
8337059686,1893,3,False,8.0
8337067341,2121,171,False,3.0
8337088014,1684,0,True,8.0
8337112143,1388,146,True,8.0
8337115100,2259,188,True,3.0
8337128285,1750,321,True,3.0
8337132551,1938,12,False,3.0
8337176592,1494,188,True,3.0
8337182008,1837,0,False,8.0
8337190914,2188,6,True,8.0
8337194370,2877,135,False,3.0
8337212491,3134,0,False,3.0
8337225760,1350,215,False,3.0
8337261084,1152,224,True,8.0
8337279331,2187,234,True,3.0
8337284005,1808,11,False,8.0
8337309901,1957,391,False,3.0
8337347310,1410,172,False,3.0
8337350418,1200,257,False,3.0
8337370702,2057,0,False,8.0
8337393248,2470,344,False,3.0
8337418521,2470,170,False,3.0
8337450853,1966,0,True,8.0
8337492163,2489,289,True,3.0
8337532771,2657,143,True,3.0
8337578615,1695,9,True,3.0
8337630530,2238,0,False,3.0
8337648973,2017,357,True,3.0
8337748874,1717,135,True,3.0
8337788778,2476,12,True,3.0
8337834423,1515,158,False,3.0
8337861875,1851,221,False,3.0
8337888975,2368,200,True,3.0
8337918845,1856,176,False,3.0
8337951546,1892,79,True,3.0
8337977361,1761,94,True,3.0
8337997483,1686,230,True,3.0
8338017533,1757,47,False,3.0
8338054425,1799,480,False,3.0
8338056456,1525,344,False,3.0
8338076523,1683,268,False,3.0
8338077420,1398,386,False,3.0
8338083408,2751,258,True,5.0
8338096647,1939,347,True,3.0
8338099495,1619,93,True,3.0
8338111914,1922,74,True,8.0
8338121443,2862,220,True,5.0
8338122164,1926,418,True,3.0
8338122688,1959,66,True,3.0
8338148040,1927,381,False,3.0
8338148938,1644,9,False,8.0
8338149923,2100,119,False,3.0
8338165336,2335,315,False,5.0
8338177529,1431,275,False,3.0
8338183387,1698,75,False,3.0
8338192222,1832,76,False,8.0
8338203180,1478,140,True,3.0
8338212751,2133,104,True,3.0
8338229249,1695,260,True,8.0
8338232341,1398,100,True,3.0
8338249841,2798,316,True,5.0
8338256441,1524,137,True,3.0
8338258927,1782,351,True,3.0
8338287389,1714,117,True,3.0
8338289209,2328,20,False,8.0
8338294818,1504,213,True,3.0
8338302365,1793,0,True,8.0
8338313409,2307,7,False,5.0
8338320942,2145,42,True,3.0
8338341414,1778,9,False,8.0
8338343182,3771,5,True,8.0
8338380966,2828,176,True,5.0
8338390061,3169,14,False,8.0
8338403696,3006,4,False,3.0
8338414616,1390,111,True,3.0
8338426619,1689,74,True,8.0
8338453750,1784,164,False,3.0
8338487403,2556,162,False,3.0
8338493021,1469,169,False,8.0
8338499107,1626,5,False,3.0
8338515718,1762,197,True,3.0
8338557525,1444,0,True,8.0
8338572246,1870,181,False,3.0
8338577973,1938,158,False,3.0
8338587915,2239,10,False,3.0
8338724711,2677,52,True,8.0
8338737060,1638,0,False,3.0
8338743295,2528,258,False,3.0
8338812110,3091,85,True,3.0
8338812505,1843,12,True,8.0
8338835827,2499,96,True,3.0
8338873841,1773,5,True,8.0
8338918670,2691,206,False,3.0
8338919297,2029,78,True,3.0
8338949622,1732,3,False,8.0
8339002593,1902,0,False,8.0
8339033960,1707,272,False,3.0
8339053708,2256,22,False,8.0
8339077358,1876,381,True,3.0
8339114950,1770,456,True,3.0
8339150852,1785,440,True,3.0
8339178727,1668,138,False,3.0
8339202849,2079,227,False,3.0
8339229157,1899,164,False,3.0
8339249642,1975,85,True,3.0
8339272718,1534,56,False,3.0
8339293177,1600,251,False,3.0
8339313713,1705,123,False,3.0
8339351945,1809,112,False,3.0
8339358844,1332,158,True,3.0
8339377494,1938,128,False,3.0
8339378081,1861,129,False,3.0
8339394856,2141,9,True,8.0
8339402497,1520,245,False,3.0
8339404575,1547,212,False,3.0
8339425501,1710,122,True,3.0
8339425919,1801,227,True,3.0
8339427466,2148,68,True,8.0
8339450786,1856,123,True,3.0
8339452936,1362,37,False,3.0
8339458988,1805,0,True,8.0
8339479780,1824,316,True,3.0
8339482804,1749,71,False,3.0
8339512917,2570,5,False,8.0
8339516510,1619,212,False,3.0
8339522147,1330,0,False,3.0
8339545872,1399,373,False,3.0
8339560586,1463,130,False,8.0
8339562861,1358,133,False,3.0
8339574206,1256,50,True,3.0
8339598456,1380,400,True,3.0
8339609891,2248,2,False,8.0
8339647910,2814,355,False,3.0
8339671912,1701,77,True,8.0
8339719868,1437,301,True,3.0
8339729027,2117,0,True,3.0
8339729574,1716,96,True,8.0
8339760225,1771,0,True,8.0
8339762890,1887,121,True,3.0
8339780957,1940,203,True,8.0
8339809084,2165,168,False,3.0
8339816304,1106,177,False,3.0
8339823807,1610,0,True,8.0
8339826618,2223,79,False,13.0
8339850999,1480,126,True,8.0
8339860104,1369,124,False,3.0
8339883994,1209,85,False,8.0
8339906738,2112,34,False,13.0
8339910790,1981,220,True,3.0
8339918831,2047,0,False,8.0
8339977133,2253,57,False,8.0
8339985242,2745,78,False,13.0
8339991233,2555,0,True,3.0
8340067419,1829,0,True,8.0
8340081768,3590,29,False,3.0
8340163677,2990,100,True,8.0
8340190260,2347,134,True,
8340239204,1577,3,True,8.0
8340271228,1950,128,True,15.0
8340284730,1758,30,True,8.0
8340324063,1798,474,False,3.0
8340347214,1581,7,False,15.0
8340363341,1702,271,True,3.0
8340397578,1904,171,False,3.0
8340400145,2112,157,False,
8340429667,1799,285,False,3.0
8340444604,3540,62,False,
8340454984,1718,267,True,3.0
8340480004,1813,160,False,3.0
8340492423,1537,82,True,
8340501454,1435,263,True,3.0
8340520923,1851,218,True,3.0
8340544068,1740,143,True,3.0
8340566357,1858,73,False,3.0
8340592035,1673,356,True,5.0
8340628732,2390,14,False,5.0
8340630293,1955,157,False,3.0
8340633983,1800,73,False,3.0
8340657319,1089,18,True,3.0
8340660931,1808,118,False,3.0
8340663784,2269,148,True,5.0
8340674674,1810,190,False,3.0
8340676559,1400,107,False,8.0
8340688343,1572,368,False,3.0
8340698825,1877,159,False,3.0
8340704378,2272,4,False,8.0
8340712721,1579,126,True,3.0
8340713513,2663,0,False,5.0
8340724318,1427,50,False,3.0
8340737001,1777,77,False,3.0
8340737704,2250,234,True,8.0
8340749960,1385,140,False,3.0
8340767512,2123,0,True,5.0
8340767685,1986,66,False,3.0
8340775540,1357,48,True,3.0
8340797390,1590,170,False,8.0
8340803090,1862,106,True,3.0
8340803447,1577,62,True,3.0
8340805109,1661,129,False,5.0
8340831364,1903,0,True,8.0
8340831836,1425,130,True,3.0
8340839023,1463,79,True,3.0
8340870600,1608,127,False,3.0
8340872542,1279,104,False,3.0
8340885968,2400,167,False,8.0
8340946632,1902,181,True,8.0
8340995085,1984,199,False,3.0
8340995420,1543,111,True,3.0
8340998927,1784,235,True,8.0
8341025021,1839,4,True,8.0
8341052308,1289,204,False,3.0
8341057334,2429,6,False,8.0
8341060442,1791,334,True,3.0
8341088773,1755,44,False,8.0
8341095604,1560,159,True,3.0
8341152589,1610,182,False,3.0
8341195742,2756,4,False,8.0
8341208949,1324,187,True,3.0
8341232620,2778,502,False,3.0
8341290854,2032,171,True,8.0
8341339228,2080,230,False,3.0
8341403909,1861,8,False,8.0
8341463108,1193,0,True,8.0
8341466391,1117,214,True,15.0
8341526831,2077,0,False,
8341609353,1743,8,False,3.0
8341648614,1790,106,True,3.0
8341663024,1961,102,True,
8341685019,2071,403,False,3.0
8341716085,1165,88,True,
8341718527,2168,228,False,3.0
8341745252,3905,77,True,
8341746782,1547,225,True,3.0
8341771936,2036,286,False,3.0
8341793747,1949,247,False,3.0
8341815287,1684,140,True,3.0
8341835925,1567,414,True,3.0
8341856956,1790,207,True,3.0
8341875094,2307,0,True,5.0
8341878976,1835,125,True,3.0
8341910575,1886,183,True,3.0
8341915838,1975,188,True,5.0
8341919113,1792,568,False,3.0
8341935015,1914,59,True,3.0
8341942404,1485,103,False,3.0
8341949646,2158,76,False,8.0
8341961536,1804,108,True,3.0
8341963629,1620,249,False,3.0
8341977194,2479,0,False,5.0
8341978958,1228,116,True,8.0
8341986141,1807,278,True,3.0
8341988907,1983,197,False,3.0
8342011306,1649,232,False,3.0
8342016771,1788,330,True,3.0
8342021271,2683,375,False,5.0
8342040052,2411,194,True,8.0
8342040155,1556,175,True,3.0
8342048365,1315,177,True,3.0
8342068656,1664,304,True,3.0
8342072688,1283,173,True,3.0
8342081352,1780,178,True,8.0
8342097833,1798,263,True,3.0
8342100653,1698,194,True,5.0
8342101062,1134,75,False,3.0
8342106220,1732,118,False,3.0
8342121044,1355,16,False,8.0
8342124886,1269,104,True,3.0
8342147075,1284,53,False,3.0
8342152904,2014,5,True,5.0
8342153614,1940,166,False,3.0
8342167219,3477,312,True,3.0
8342172438,1035,288,True,3.0
8342173266,1853,0,False,8.0
8342222399,1802,0,False,8.0
8342262465,1219,0,True,3.0
8342266337,1517,182,True,3.0
8342275670,2238,192,True,8.0
8342282994,1845,6,True,8.0
8342308139,1891,117,False,3.0
8342321052,2619,215,False,3.0
8342343261,3674,0,True,8.0
8342357727,1913,46,True,8.0
8342375972,1795,106,False,3.0
8342434285,1410,356,False,3.0
8342448305,1610,62,False,8.0
8342463471,1768,203,True,8.0
8342489036,1329,249,True,3.0
8342496844,1854,100,False,3.0
8342591689,2123,27,False,3.0
8342678105,1821,34,False,3.0
8342754942,1698,0,True,8.0
8342757445,1927,0,True,15.0
8342818006,1695,195,True,8.0
8342839226,1921,46,True,
8342895467,1995,374,True,3.0
8342924140,2177,292,True,38.0
8342943687,1770,248,True,3.0
8342982892,1845,319,False,3.0
8342987409,1394,0,False,
8343017842,1562,165,True,3.0
8343032705,2105,134,False,15.0
8343050703,1842,446,False,3.0
8343074747,1965,13,False,15.0
8343078245,1904,15,True,3.0
8343102373,2304,189,True,3.0
8343130104,1810,202,True,3.0
8343156254,1811,201,True,3.0
8343181792,2069,0,True,3.0
8343212030,1871,113,True,3.0
8343257438,1581,380,False,3.0
8343294267,1969,274,False,3.0
8343328582,2866,67,True,5.0
8343334406,1324,149,True,3.0
8343372650,1190,662,False,3.0
8343373163,1930,208,True,3.0
8343373252,2435,116,False,3.0
8343392911,3219,271,True,5.0
8343398505,1217,118,True,3.0
8343426799,1552,67,True,3.0
8343431303,1391,150,False,3.0
8343435301,2593,134,True,3.0
8343465592,1346,59,True,3.0
8343484883,2378,8,True,5.0
8343485696,2795,104,False,3.0
8343499965,1513,135,False,3.0
8343509938,2478,9,True,3.0
8343533383,1485,155,True,3.0
8343546141,1718,0,True,8.0
8343556598,2304,0,True,3.0
8343581768,1367,126,False,3.0
